game_id,period,fouling_team,bonus_reached,team_fouls,shooting_fouls,personal_lb_fouls,opp_poss_in_bonus,fta_bonus,season,game_date,game_week
1022500040,1,DAL,True,6,2,4,7,4,2025_full,2025-05-31,3.0
1022500040,2,DAL,True,5,1,4,0,2,2025_full,2025-05-31,3.0
1022500040,3,DAL,True,7,3,3,4,4,2025_full,2025-05-31,3.0
1022500040,4,DAL,True,7,3,3,7,4,2025_full,2025-05-31,3.0
1022500040,1,CHI,False,3,2,1,0,0,2025_full,2025-05-31,3.0
1022500040,2,CHI,True,6,4,2,6,0,2025_full,2025-05-31,3.0
1022500040,3,CHI,True,5,3,2,10,2,2025_full,2025-05-31,3.0
1022500040,4,CHI,True,11,5,6,12,4,2025_full,2025-05-31,3.0
1022500041,1,NYL,False,2,0,2,0,0,2025_full,2025-06-01,3.0
1022500041,2,NYL,True,6,2,4,1,2,2025_full,2025-06-01,3.0
1022500041,3,NYL,False,3,0,3,0,0,2025_full,2025-06-01,3.0
1022500041,4,NYL,False,3,2,1,0,0,2025_full,2025-06-01,3.0
1022500041,1,CON,False,1,1,0,0,0,2025_full,2025-06-01,3.0
1022500041,2,CON,False,4,1,3,0,0,2025_full,2025-06-01,3.0
1022500041,3,CON,False,4,3,1,0,0,2025_full,2025-06-01,3.0
1022500041,4,CON,True,5,3,2,11,0,2025_full,2025-06-01,3.0
1022500042,1,LAS,False,4,1,3,0,0,2025_full,2025-06-01,3.0
1022500042,2,LAS,True,7,5,2,5,0,2025_full,2025-06-01,3.0
1022500042,3,LAS,True,5,2,3,0,0,2025_full,2025-06-01,3.0
1022500042,4,LAS,True,7,1,6,0,6,2025_full,2025-06-01,3.0
1022500042,1,PHX,False,2,1,1,0,0,2025_full,2025-06-01,3.0
1022500042,2,PHX,False,3,2,1,0,0,2025_full,2025-06-01,3.0
1022500042,3,PHX,False,4,2,2,0,0,2025_full,2025-06-01,3.0
1022500042,4,PHX,True,12,7,5,12,4,2025_full,2025-06-01,3.0
1022500043,1,SEA,True,5,3,2,0,0,2025_full,2025-06-01,3.0
1022500043,2,SEA,False,2,1,0,0,0,2025_full,2025-06-01,3.0
1022500043,3,SEA,False,3,2,1,0,0,2025_full,2025-06-01,3.0
1022500043,4,SEA,False,4,1,3,0,0,2025_full,2025-06-01,3.0
1022500043,1,LVA,False,3,0,3,0,0,2025_full,2025-06-01,3.0
1022500043,2,LVA,False,2,0,2,0,0,2025_full,2025-06-01,3.0
1022500043,3,LVA,True,5,2,3,5,2,2025_full,2025-06-01,3.0
1022500043,4,LVA,False,4,0,4,0,0,2025_full,2025-06-01,3.0
1022500044,1,GSV,False,4,1,3,0,0,2025_full,2025-06-01,3.0
1022500044,2,GSV,True,6,4,2,2,4,2025_full,2025-06-01,3.0
1022500044,3,GSV,False,3,2,1,0,0,2025_full,2025-06-01,3.0
1022500044,4,GSV,True,5,2,3,7,2,2025_full,2025-06-01,3.0
1022500044,1,MIN,False,4,2,2,0,0,2025_full,2025-06-01,3.0
