game_id,season,game_date,matchup,home_team_id,away_team_id,home_pts,away_pts,margin,pace,h_efg,h_tov,h_oreb,h_ftr,h_fga,h_fgm,h_tpa,h_tpm,h_fta,h_ftm,h_oreb_n,h_dreb_n,h_tov_n,a_efg,a_tov,a_oreb,a_ftr,a_fga,a_fgm,a_tpa,a_tpm,a_fta,a_ftm,a_oreb_n,a_dreb_n,a_tov_n
1022400221,2024,2024-09-13,DAL vs. SEA,1611661321,1611661328,81.0,83.0,-2.0,89.9,0.41,0.172,0.303,0.244,78,30,18,4,19,0,10,32,18,0.493,0.169,0.22,0.135,74,34,21,5,10,0,9,23,16
1022400222,2024,2024-09-13,MIN vs. CHI,1611661324,1611661329,23.0,29.0,-6.0,75.4,0.507,0.114,0.361,0.137,73,33,26,8,10,0,13,26,10,0.397,0.137,0.297,0.25,68,25,17,4,17,0,11,23,12
1022400223,2024,2024-09-13,PHO vs. CON,1611661317,1611661323,69.0,88.0,-19.0,74.4,0.417,0.083,0.294,0.153,72,27,33,6,11,0,10,23,7,0.493,0.079,0.378,0.213,75,33,26,8,16,0,14,24,7
1022400224,2024,2024-09-15,IND vs. DAL,1611661325,1611661321,110.0,109.0,1.0,84.2,0.605,0.096,0.267,0.263,76,38,34,16,20,0,8,18,9,0.642,0.139,0.379,0.203,74,42,24,11,15,0,11,22,13
1022400225,2024,2024-09-15,NYL vs. MIN,1611661313,1611661324,79.0,88.0,-9.0,80.0,0.449,0.122,0.237,0.333,69,27,28,8,23,0,9,26,11,0.598,0.175,0.212,0.167,66,35,18,9,11,0,7,29,15
1022400226,2024,2024-09-15,WAS vs. ATL,1611661322,1611661330,73.0,76.0,-3.0,77.4,0.475,0.209,0.269,0.356,59,23,31,10,21,0,7,19,18,0.424,0.164,0.457,0.364,66,26,24,4,24,0,16,19,15
1022400227,2024,2024-09-15,CHI vs. PHO,1611661329,1611661317,88.0,93.0,-5.0,74.5,0.542,0.082,0.3,0.208,72,32,25,14,15,0,9,28,7,0.614,0.098,0.243,0.258,66,36,24,9,17,0,9,21,8
1022400228,2024,2024-09-15,LVA vs. CON,1611661319,1611661323,84.0,71.0,13.0,68.6,0.563,0.075,0.333,0.085,71,35,24,10,6,0,12,21,6,0.469,0.101,0.323,0.266,64,27,19,6,17,0,10,24,8
1022400229,2024,2024-09-15,SEA vs. LAS,1611661328,1611661320,90.0,87.0,3.0,81.1,0.5,0.158,0.406,0.282,71,33,22,5,20,0,13,19,15,0.473,0.164,0.472,0.26,73,33,16,3,19,0,17,19,16
1022400230,2024,2024-09-17,CON vs. MIN,1611661323,1611661324,76.0,78.0,-2.0,75.3,0.508,0.184,0.227,0.167,66,30,20,7,11,0,5,26,16,0.516,0.157,0.35,0.203,64,30,14,6,13,0,14,17,13
1022400231,2024,2024-09-17,WAS vs. NYL,1611661322,1611661313,46.0,55.0,-9.0,79.3,0.451,0.188,0.094,0.295,61,23,26,9,18,0,3,26,16,0.507,0.119,0.381,0.2,75,34,31,8,15,0,16,29,11
1022400232,2024,2024-09-17,ATL vs. CHI,1611661330,1611661329,86.0,70.0,16.0,71.9,0.524,0.085,0.353,0.484,62,30,15,5,30,0,12,23,7,0.459,0.161,0.233,0.246,61,25,18,6,15,0,7,22,13
1022400233,2024,2024-09-17,LAS vs. PHO,1611661320,1611661317,81.0,85.0,-4.0,85.7,0.392,0.164,0.448,0.241,83,28,33,9,20,0,13,36,18,0.523,0.12,0.2,0.344,64,30,28,7,22,0,9,16,10
1022400234,2024,2024-09-17,SEA vs. LVA,1611661328,1611661319,72.0,85.0,-13.0,69.0,0.492,0.14,0.297,0.175,63,30,9,2,11,0,11,18,11,0.608,0.12,0.217,0.233,60,32,20,9,14,0,5,26,9
1022400235,2024,2024-09-19,CON vs. CHI,1611661323,1611661329,87.0,54.0,33.0,75.0,0.543,0.117,0.235,0.186,70,35,14,6,13,0,4,33,10,0.387,0.189,0.25,0.081,62,21,21,6,5,0,11,13,15
1022400236,2024,2024-09-19,NYL vs. ATL,1611661313,1611661330,67.0,78.0,-11.0,73.3,0.467,0.201,0.281,0.283,60,24,17,8,17,0,9,19,17,0.54,0.169,0.387,0.258,62,31,13,5,16,0,12,23,14
1022400237,2024,2024-09-19,WAS vs. IND,1611661322,1611661325,92.0,91.0,1.0,76.9,0.549,0.154,0.4,0.197,71,33,34,12,14,0,16,14,14,0.609,0.185,0.364,0.234,64,34,20,10,15,0,8,24,16
1022400238,2024,2024-09-19,MIN vs. LAS,1611661324,1611661320,51.0,68.0,-17.0,68.5,0.348,0.212,0.227,0.286,56,16,23,7,16,0,5,23,17,0.508,0.222,0.452,0.153,59,25,31,10,9,0,19,17,18
1022400239,2024,2024-09-19,LVA vs. DAL,1611661319,1611661321,98.0,84.0,14.0,79.7,0.567,0.118,0.346,0.213,75,35,37,15,16,0,9,29,11,0.493,0.142,0.356,0.271,70,30,20,9,19,0,16,17,13
1022400240,2024,2024-09-19,PHO vs. SEA,1611661317,1611661328,40.0,56.0,-16.0,79.3,0.429,0.131,0.147,0.365,63,24,26,6,23,0,5,28,11,0.532,0.109,0.3,0.103,78,35,36,13,8,0,12,29,10
1022500001,2025,2025-05-16,WAS vs. ATL,1611661322,1611661330,94.0,90.0,4.0,78.8,0.582,0.086,0.324,0.508,61,31,18,9,31,0,12,14,7,0.486,0.14,0.462,0.365,74,30,36,12,27,0,12,25,14
1022500002,2025,2025-05-16,DAL vs. MIN,1611661321,1611661324,84.0,99.0,-15.0,80.2,0.492,0.155,0.386,0.364,66,30,14,5,24,0,17,16,14,0.583,0.143,0.2,0.409,66,35,20,7,27,0,4,27,13
1022500003,2025,2025-05-16,GSV vs. LAS,1611661331,1611661320,67.0,84.0,-17.0,72.8,0.437,0.227,0.487,0.19,63,23,35,9,12,0,19,14,20,0.516,0.132,0.333,0.333,63,29,19,7,21,0,7,20,11
1022500004,2025,2025-05-17,IND vs. CHI,1611661325,1611661329,93.0,58.0,35.0,89.6,0.513,0.104,0.239,0.333,75,35,21,7,25,0,11,35,10,0.329,0.168,0.167,0.152,79,23,27,6,12,0,7,35,17
1022500005,2025,2025-05-17,NYL vs. LVA,1611661313,1611661319,92.0,78.0,14.0,79.8,0.514,0.069,0.25,0.292,72,35,21,4,21,0,8,35,6,0.409,0.103,0.327,0.146,82,28,32,11,12,0,17,24,10
1022500006,2025,2025-05-17,PHX vs. SEA,1611661317,1611661328,59.0,42.0,17.0,69.3,0.586,0.173,0.448,0.345,58,30,24,8,20,0,13,25,14,0.357,0.143,0.342,0.317,63,21,17,3,20,0,13,16,12
1022500007,2025,2025-05-18,CON vs. WAS,1611661323,1611661322,85.0,90.0,-5.0,84.0,0.462,0.133,0.182,0.424,66,29,14,3,28,0,6,27,12,0.556,0.158,0.156,0.468,62,32,15,5,29,0,5,27,14
1022500008,2025,2025-05-18,LAS vs. MIN,1611661320,1611661324,70.0,82.0,-12.0,77.4,0.475,0.136,0.152,0.383,60,24,26,9,23,0,5,24,11,0.549,0.094,0.2,0.183,71,34,25,10,13,0,6,28,8
1022500009,2025,2025-05-19,DAL vs. SEA,1611661321,1611661328,71.0,79.0,-8.0,83.6,0.397,0.147,0.25,0.26,73,27,19,4,19,0,10,34,14,0.479,0.124,0.171,0.257,70,29,15,9,18,0,7,30,11
1022500010,2025,2025-05-20,CON vs. LVA,1611661323,1611661319,35.0,65.0,-30.0,76.8,0.367,0.183,0.278,0.266,64,22,17,3,17,0,10,24,16,0.463,0.121,0.385,0.448,67,26,26,10,30,0,15,26,11
1022500011,2025,2025-05-20,IND vs. ATL,1611661325,1611661330,90.0,91.0,-1.0,83.8,0.544,0.15,0.179,0.382,68,33,17,8,26,0,5,27,14,0.485,0.118,0.341,0.471,68,29,30,8,32,0,14,23,11
1022500012,2025,2025-05-21,MIN vs. DAL,1611661324,1611661321,85.0,81.0,4.0,78.5,0.551,0.193,0.357,0.458,59,28,25,9,27,0,10,33,17,0.493,0.125,0.214,0.197,71,29,33,12,14,0,9,18,11
1022500013,2025,2025-05-21,GSV vs. WAS,1611661331,1611661322,61.0,60.0,1.0,85.1,0.368,0.116,0.19,0.361,72,23,37,7,26,0,8,29,11,0.432,0.183,0.237,0.333,66,25,20,7,22,0,9,34,17
1022500014,2025,2025-05-21,PHX vs. LAS,1611661317,1611661320,89.0,86.0,3.0,79.4,0.5,0.133,0.368,0.388,67,28,33,11,26,0,14,19,12,0.485,0.168,0.406,0.382,68,28,29,10,26,0,13,24,16
1022500015,2025,2025-05-22,ATL vs. IND,1611661330,1611661325,76.0,81.0,-5.0,78.9,0.433,0.135,0.3,0.343,67,24,29,10,23,0,12,25,12,0.493,0.139,0.342,0.203,74,33,23,7,15,0,13,28,13
1022500016,2025,2025-05-22,CHI vs. NYL,1611661329,1611661313,74.0,99.0,-25.0,87.3,0.442,0.224,0.214,0.348,69,25,27,11,24,0,6,30,23,0.716,0.226,0.167,0.276,58,32,34,19,16,0,6,22,19
1022500017,2025,2025-05-23,MIN vs. CON,1611661324,1611661323,76.0,70.0,6.0,81.6,0.445,0.167,0.214,0.375,64,25,24,7,24,0,9,22,15,0.485,0.234,0.241,0.091,66,27,30,10,6,0,7,33,21
1022500018,2025,2025-05-23,LVA vs. WAS,1611661319,1611661322,72.0,72.0,0.0,74.6,0.406,0.093,0.282,0.29,69,24,33,8,20,0,11,21,8,0.483,0.182,0.276,0.283,60,24,20,10,17,0,8,28,15
1022500019,2025,2025-05-23,LAS vs. GSV,1611661320,1611661331,73.0,82.0,-9.0,78.0,0.46,0.192,0.286,0.355,62,24,26,9,22,0,8,23,17,0.485,0.168,0.378,0.323,65,27,29,9,21,0,14,20,15
1022500020,2025,2025-05-23,SEA vs. PHX,1611661328,1611661317,77.0,70.0,7.0,76.8,0.508,0.177,0.3,0.203,64,30,18,5,13,0,12,18,15,0.492,0.219,0.25,0.175,63,27,24,8,11,0,6,28,19
1022500021,2025,2025-05-24,IND vs. NYL,1611661325,1611661313,88.0,90.0,-2.0,85.3,0.494,0.159,0.286,0.192,78,35,23,7,15,0,10,29,16,0.516,0.135,0.237,0.508,63,29,27,7,32,0,9,25,12
1022500022,2025,2025-05-24,ATL vs. DAL,1611661330,1611661321,83.0,75.0,8.0,81.2,0.493,0.144,0.341,0.309,68,29,24,9,21,0,15,27,13,0.396,0.083,0.25,0.171,82,30,23,5,14,0,9,29,8
1022500023,2025,2025-05-25,ATL vs. CON,1611661330,1611661323,79.0,55.0,24.0,71.2,0.479,0.154,0.457,0.197,71,29,35,10,14,0,16,36,14,0.343,0.11,0.294,0.209,67,21,15,4,14,0,15,19,9
1022500024,2025,2025-05-25,LAS vs. CHI,1611661320,1611661329,91.0,78.0,13.0,78.7,0.568,0.126,0.341,0.348,66,31,27,13,23,0,14,18,11,0.493,0.186,0.28,0.174,69,32,20,4,12,0,7,27,17
1022500025,2025,2025-05-25,PHX vs. WAS,1611661317,1611661322,68.0,62.0,6.0,76.6,0.421,0.165,0.243,0.286,63,21,34,11,18,0,9,17,14,0.407,0.299,0.433,0.389,54,19,24,6,21,0,13,28,27
1022500026,2025,2025-05-25,SEA vs. LVA,1611661328,1611661319,102.0,82.0,20.0,81.0,0.657,0.127,0.25,0.171,70,42,16,8,12,0,7,27,11,0.508,0.138,0.129,0.303,66,29,25,9,20,0,4,21,12
1022500027,2025,2025-05-27,CON vs. DAL,1611661323,1611661321,87.0,109.0,-22.0,81.3,0.517,0.174,0.222,0.6,60,27,24,8,36,0,6,21,16,0.636,0.132,0.4,0.439,66,37,20,10,29,0,14,21,12
1022500028,2025,2025-05-27,NYL vs. GSV,1611661313,1611661331,95.0,67.0,28.0,80.8,0.595,0.14,0.324,0.176,74,37,35,14,13,0,12,25,13,0.427,0.222,0.265,0.29,62,21,31,11,18,0,9,25,20
1022500029,2025,2025-05-27,MIN vs. SEA,1611661324,1611661328,82.0,77.0,5.0,74.4,0.522,0.131,0.361,0.176,68,32,19,7,12,0,13,17,11,0.478,0.158,0.393,0.254,67,29,24,6,17,0,11,23,14
1022500030,2025,2025-05-27,LAS vs. ATL,1611661320,1611661330,82.0,88.0,-6.0,77.3,0.507,0.149,0.286,0.254,67,30,19,8,17,0,8,20,13,0.555,0.184,0.375,0.25,64,30,30,11,16,0,12,20,16
1022500031,2025,2025-05-27,PHX vs. CHI,1611661317,1611661329,94.0,89.0,5.0,88.6,0.526,0.094,0.15,0.244,78,33,40,16,19,0,6,24,9,0.507,0.167,0.25,0.282,71,33,21,6,20,0,8,34,16
1022500032,2025,2025-05-28,WAS vs. IND,1611661322,1611661325,76.0,68.0,8.0,82.7,0.464,0.184,0.412,0.362,69,30,11,4,25,0,21,20,18,0.437,0.186,0.13,0.413,63,25,21,5,26,0,3,30,17
1022500033,2025,2025-05-29,NYL vs. GSV,1611661313,1611661331,82.0,77.0,5.0,72.0,0.484,0.151,0.409,0.443,61,23,36,13,27,0,18,18,13,0.472,0.143,0.455,0.194,72,29,34,10,14,0,15,26,13
1022500034,2025,2025-05-29,CHI vs. DAL,1611661329,1611661321,97.0,92.0,5.0,83.4,0.532,0.131,0.414,0.203,79,37,24,10,16,0,12,22,13,0.569,0.172,0.371,0.153,72,37,22,8,11,0,13,17,16
1022500035,2025,2025-05-30,IND vs. CON,1611661325,1611661323,83.0,85.0,-2.0,75.9,0.551,0.17,0.286,0.356,59,29,17,7,21,0,8,17,14,0.6,0.194,0.227,0.25,60,31,20,10,15,0,5,20,16
1022500036,2025,2025-05-30,WAS vs. NYL,1611661322,1611661313,63.0,85.0,-22.0,76.9,0.311,0.109,0.273,0.243,74,21,16,4,18,0,12,24,10,0.5,0.125,0.368,0.294,68,29,38,10,20,0,14,32,11
1022500037,2025,2025-05-30,LVA vs. LAS,1611661319,1611661320,84.0,65.0,19.0,81.8,0.543,0.112,0.237,0.3,70,32,25,12,21,0,9,21,10,0.523,0.195,0.3,0.288,66,31,24,7,19,0,9,29,18
1022500038,2025,2025-05-30,PHX vs. MIN,1611661317,1611661324,71.0,74.0,-3.0,77.6,0.415,0.155,0.405,0.169,71,28,26,3,12,0,17,21,14,0.42,0.163,0.323,0.261,69,25,29,8,18,0,10,25,15
1022500039,2025,2025-05-30,SEA vs. ATL,1611661328,1611661330,87.0,94.0,-7.0,78.2,0.53,0.156,0.429,0.299,67,34,11,3,20,0,15,18,14,0.507,0.114,0.455,0.289,76,34,31,9,22,0,15,20,11
1022500040,2025,2025-05-31,DAL vs. CHI,1611661321,1611661329,44.0,46.0,-2.0,89.8,0.433,0.147,0.244,0.493,67,27,15,4,33,0,10,22,14,0.466,0.147,0.267,0.438,73,30,28,8,32,0,8,31,15
1022500041,2025,2025-06-01,NYL vs. CON,1611661313,1611661323,100.0,52.0,48.0,71.2,0.802,0.239,0.4,0.321,53,33,32,19,17,0,10,22,19,0.361,0.226,0.333,0.148,61,19,28,6,9,0,11,15,19
1022500042,2025,2025-06-01,LAS vs. PHX,1611661320,1611661317,80.0,85.0,-5.0,72.6,0.423,0.137,0.472,0.338,71,26,35,8,24,0,17,21,13,0.5,0.139,0.475,0.375,64,26,29,12,24,0,19,19,12
1022500043,2025,2025-06-01,SEA vs. LVA,1611661328,1611661319,70.0,75.0,-5.0,79.1,0.492,0.218,0.185,0.108,65,28,22,8,7,0,5,27,19,0.5,0.176,0.25,0.219,64,27,25,10,14,0,9,22,15
1022500044,2025,2025-06-01,GSV vs. MIN,1611661331,1611661324,75.0,86.0,-11.0,78.2,0.438,0.158,0.242,0.338,65,24,34,9,22,0,8,29,14,0.538,0.138,0.275,0.303,66,30,26,11,20,0,11,25,12
1022500045,2025,2025-06-03,IND vs. WAS,1611661325,1611661322,85.0,76.0,9.0,73.9,0.602,0.104,0.038,0.39,59,30,28,11,23,0,1,18,8,0.555,0.188,0.308,0.4,55,30,10,1,22,0,8,25,15
1022500046,2025,2025-06-03,MIN vs. PHX,1611661324,1611661317,88.0,65.0,23.0,76.6,0.69,0.271,0.231,0.155,58,34,25,12,9,0,3,34,23,0.418,0.117,0.292,0.068,73,28,30,5,5,0,14,10,10
1022500047,2025,2025-06-03,SEA vs. DAL,1611661328,1611661321,83.0,77.0,6.0,89.6,0.548,0.183,0.136,0.339,62,30,20,8,21,0,6,25,16,0.378,0.13,0.286,0.209,86,30,20,5,18,0,10,38,14
1022500048,2025,2025-06-05,WAS vs. NYL,1611661322,1611661313,78.0,86.0,-8.0,80.4,0.47,0.153,0.219,0.358,67,29,19,5,24,0,7,32,14,0.508,0.149,0.256,0.492,61,26,28,10,30,0,11,25,13
1022500049,2025,2025-06-05,PHX vs. GSV,1611661317,1611661331,86.0,77.0,9.0,73.7,0.546,0.187,0.556,0.308,65,30,25,11,20,0,20,16,17,0.492,0.212,0.448,0.4,60,25,29,9,24,0,13,16,19
1022500050,2025,2025-06-06,CON vs. ATL,1611661323,1611661330,84.0,76.0,8.0,79.9,0.523,0.129,0.192,0.288,66,33,15,3,19,0,5,22,11,0.471,0.137,0.267,0.25,68,28,27,8,17,0,8,21,12
1022500051,2025,2025-06-06,DAL vs. LAS,1611661321,1611661320,79.0,93.0,-14.0,79.1,0.466,0.162,0.353,0.151,73,31,20,6,11,0,12,23,15,0.627,0.164,0.258,0.302,63,35,24,9,19,0,8,22,14
1022500052,2025,2025-06-07,GSV vs. LVA,1611661331,1611661319,95.0,68.0,27.0,79.0,0.549,0.132,0.312,0.254,71,34,28,10,18,0,10,33,12,0.403,0.151,0.214,0.403,62,22,25,6,25,0,9,22,13
1022500053,2025,2025-06-07,CHI vs. IND,1611661329,1611661325,52.0,77.0,-25.0,72.1,0.348,0.228,0.312,0.339,56,18,15,3,19,0,10,20,19,0.551,0.173,0.333,0.305,59,27,27,11,18,0,10,22,14
1022500054,2025,2025-06-07,PHX vs. SEA,1611661317,1611661328,77.0,89.0,-12.0,72.4,0.5,0.163,0.379,0.197,66,29,25,8,13,0,11,18,14,0.576,0.132,0.419,0.212,66,32,22,12,14,0,13,18,11
1022500055,2025,2025-06-08,WAS vs. CON,1611661322,1611661323,102.0,66.0,36.0,85.6,0.619,0.159,0.269,0.587,63,36,18,6,37,0,7,35,15,0.447,0.195,0.079,0.136,66,26,24,7,9,0,3,19,17
1022500056,2025,2025-06-08,DAL vs. MIN,1611661321,1611661324,65.0,81.0,-16.0,69.4,0.354,0.166,0.394,0.354,65,19,24,8,23,0,13,28,15,0.53,0.076,0.378,0.194,67,29,31,13,13,0,17,20,6
1022500057,2025,2025-06-09,LAS vs. GSV,1611661320,1611661331,81.0,89.0,-8.0,88.8,0.431,0.136,0.208,0.333,72,28,25,6,24,0,10,24,13,0.431,0.126,0.314,0.287,80,32,32,5,23,0,11,38,13
1022500058,2025,2025-06-10,ATL vs. IND,1611661330,1611661325,77.0,58.0,19.0,71.3,0.508,0.143,0.355,0.197,66,31,22,5,13,0,11,33,12,0.405,0.143,0.175,0.31,58,21,24,5,18,0,7,20,11
1022500059,2025,2025-06-10,NYL vs. CHI,1611661313,1611661329,85.0,66.0,19.0,79.5,0.535,0.106,0.222,0.155,71,34,29,8,11,0,8,21,9,0.47,0.242,0.3,0.106,66,28,23,6,7,0,9,28,22
1022500060,2025,2025-06-11,LVA vs. LAS,1611661319,1611661320,89.0,97.0,-8.0,81.7,0.438,0.097,0.239,0.375,72,27,35,9,27,0,11,17,9,0.647,0.178,0.15,0.448,58,33,20,9,26,0,3,35,15
1022500061,2025,2025-06-11,PHX vs. DAL,1611661317,1611661321,93.0,80.0,13.0,74.5,0.607,0.118,0.371,0.157,70,35,35,15,11,0,13,15,10,0.47,0.154,0.483,0.343,67,29,19,5,23,0,14,22,14
1022500062,2025,2025-06-11,SEA vs. MIN,1611661328,1611661324,94.0,84.0,10.0,71.8,0.616,0.117,0.423,0.203,69,39,18,7,14,0,11,23,10,0.578,0.149,0.324,0.156,64,31,26,12,10,0,11,15,12
1022500063,2025,2025-06-13,ATL vs. CHI,1611661330,1611661329,88.0,70.0,18.0,75.3,0.543,0.135,0.323,0.229,70,32,37,12,16,0,10,29,12,0.456,0.139,0.341,0.221,68,28,18,6,15,0,15,21,12
1022500064,2025,2025-06-13,LVA vs. DAL,1611661319,1611661321,88.0,84.0,4.0,83.9,0.5,0.195,0.297,0.452,62,26,29,10,28,0,11,25,18,0.529,0.168,0.107,0.143,70,33,20,8,10,0,3,26,15
1022500065,2025,2025-06-14,MIN vs. LAS,1611661324,1611661320,101.0,78.0,23.0,78.1,0.653,0.105,0.16,0.139,72,41,29,12,10,0,4,23,9,0.483,0.223,0.395,0.466,58,24,15,8,27,0,15,21,20
1022500066,2025,2025-06-14,IND vs. NYL,1611661325,1611661313,102.0,88.0,14.0,83.4,0.591,0.125,0.353,0.208,77,37,35,17,16,0,12,26,12,0.465,0.116,0.316,0.408,71,30,29,6,29,0,12,22,11
1022500067,2025,2025-06-14,GSV vs. SEA,1611661331,1611661328,44.0,30.0,14.0,74.8,0.509,0.213,0.484,0.328,58,28,18,3,19,0,15,18,18,0.468,0.19,0.182,0.226,62,25,26,8,14,0,4,16,16
1022500068,2025,2025-06-15,CON vs. CHI,1611661323,1611661329,66.0,78.0,-12.0,66.6,0.453,0.148,0.387,0.188,64,25,22,8,12,0,12,20,12,0.484,0.145,0.487,0.286,63,27,20,7,18,0,19,19,12
1022500069,2025,2025-06-15,WAS vs. ATL,1611661322,1611661330,56.0,89.0,-33.0,70.4,0.32,0.155,0.265,0.377,61,18,17,3,23,0,9,26,13,0.571,0.073,0.381,0.186,70,31,42,18,13,0,16,25,6
1022500070,2025,2025-06-15,LVA vs. PHX,1611661319,1611661317,70.0,76.0,-6.0,83.2,0.43,0.211,0.156,0.25,64,23,28,9,16,0,5,33,19,0.445,0.133,0.214,0.164,73,28,32,9,12,0,9,27,12
1022500071,2025,2025-06-17,IND vs. CON,1611661325,1611661323,88.0,71.0,17.0,77.0,0.537,0.17,0.375,0.176,68,31,26,11,12,0,12,26,15,0.414,0.142,0.212,0.312,64,25,21,3,20,0,7,20,12
1022500072,2025,2025-06-17,NYL vs. ATL,1611661313,1611661330,86.0,81.0,5.0,78.8,0.486,0.131,0.259,0.282,71,31,22,7,20,0,7,30,12,0.522,0.143,0.268,0.164,67,29,28,12,11,0,11,20,12
1022500073,2025,2025-06-17,CHI vs. WAS,1611661329,1611661322,72.0,79.0,-7.0,79.0,0.516,0.248,0.286,0.213,61,30,10,3,13,0,8,23,22,0.508,0.179,0.343,0.328,64,29,15,7,21,0,12,20,16
1022500074,2025,2025-06-17,DAL vs. GSV,1611661321,1611661331,76.0,70.0,6.0,79.2,0.439,0.118,0.382,0.257,74,29,27,7,19,0,13,26,11,0.466,0.188,0.212,0.39,59,24,20,7,23,0,7,21,16
1022500075,2025,2025-06-17,MIN vs. LVA,1611661324,1611661319,76.0,62.0,14.0,68.5,0.414,0.087,0.568,0.224,76,29,23,5,17,0,21,19,8,0.43,0.201,0.486,0.125,64,23,24,9,8,0,18,16,17
1022500076,2025,2025-06-17,LAS vs. SEA,1611661320,1611661328,67.0,98.0,-31.0,83.8,0.375,0.229,0.364,0.359,64,21,22,6,23,0,12,30,22,0.607,0.112,0.167,0.133,75,39,30,13,10,0,6,21,10
1022500077,2025,2025-06-18,CON vs. PHX,1611661323,1611661317,75.0,83.0,-8.0,78.5,0.426,0.143,0.279,0.338,68,25,24,8,23,0,12,25,13,0.469,0.137,0.286,0.422,64,26,23,8,27,0,10,31,12
1022500078,2025,2025-06-19,NYL vs. PHX,1611661313,1611661317,81.0,89.0,-8.0,79.3,0.492,0.212,0.36,0.361,61,26,26,8,22,0,18,14,19,0.465,0.134,0.417,0.375,72,30,31,7,27,0,10,32,13
1022500079,2025,2025-06-19,GSV vs. IND,1611661331,1611661325,88.0,77.0,11.0,80.6,0.493,0.079,0.222,0.386,70,30,31,9,27,0,8,24,7,0.5,0.183,0.226,0.182,66,29,29,8,12,0,7,28,16
1022500080,2025,2025-06-20,ATL vs. WAS,1611661330,1611661322,92.0,91.0,1.0,77.8,0.556,0.109,0.25,0.381,63,31,22,8,24,0,9,15,9,0.562,0.159,0.286,0.359,64,34,14,4,23,0,6,27,14
1022500081,2025,2025-06-20,CON vs. DAL,1611661323,1611661321,83.0,86.0,-3.0,83.5,0.469,0.137,0.2,0.422,64,27,18,6,27,0,8,21,12,0.463,0.175,0.323,0.448,67,29,16,4,30,0,10,32,17
1022500082,2025,2025-06-20,LVA vs. SEA,1611661319,1611661328,83.0,90.0,-7.0,70.1,0.566,0.166,0.417,0.344,61,29,19,11,21,0,15,15,14,0.542,0.103,0.516,0.225,71,33,23,11,16,0,16,21,9
1022500083,2025,2025-06-21,CHI vs. PHX,1611661329,1611661317,86.0,107.0,-21.0,81.2,0.596,0.233,0.259,0.351,57,30,23,8,20,0,7,15,20,0.64,0.195,0.483,0.353,68,35,35,17,24,0,14,20,19
1022500084,2025,2025-06-21,MIN vs. LAS,1611661324,1611661320,82.0,66.0,16.0,76.5,0.634,0.241,0.333,0.286,56,30,25,11,16,0,9,23,20,0.423,0.172,0.258,0.246,65,24,31,7,16,0,8,18,15
1022500085,2025,2025-06-22,ATL vs. CHI,1611661330,1611661329,93.0,80.0,13.0,73.4,0.545,0.102,0.19,0.455,66,28,33,16,30,0,4,32,9,0.453,0.108,0.396,0.375,64,27,15,4,24,0,21,17,9
1022500086,2025,2025-06-22,WAS vs. DAL,1611661322,1611661321,91.0,88.0,3.0,86.9,0.508,0.167,0.281,0.645,62,28,15,7,40,0,9,24,16,0.431,0.166,0.385,0.417,72,27,25,8,30,0,15,23,17
1022500087,2025,2025-06-22,LVA vs. IND,1611661319,1611661325,89.0,81.0,8.0,76.1,0.493,0.139,0.476,0.296,71,32,20,6,21,0,20,11,13,0.529,0.178,0.5,0.129,70,34,23,6,9,0,11,22,16
1022500088,2025,2025-06-22,SEA vs. NYL,1611661328,1611661313,89.0,79.0,10.0,87.6,0.476,0.101,0.158,0.183,82,35,26,8,15,0,6,26,10,0.508,0.223,0.212,0.238,63,28,24,8,15,0,7,32,20
1022500089,2025,2025-06-22,GSV vs. CON,1611661331,1611661323,87.0,63.0,24.0,80.1,0.417,0.091,0.382,0.359,78,28,31,9,28,0,13,38,9,0.356,0.148,0.269,0.303,66,20,24,7,20,0,14,21,13
1022500090,2025,2025-06-24,WAS vs. MIN,1611661322,1611661324,68.0,64.0,4.0,79.1,0.404,0.152,0.319,0.164,73,27,13,5,12,0,15,25,14,0.405,0.216,0.219,0.431,58,22,18,3,25,0,7,32,19
1022500091,2025,2025-06-24,CHI vs. LAS,1611661329,1611661320,97.0,86.0,11.0,87.7,0.486,0.112,0.24,0.419,74,33,18,6,31,0,6,30,11,0.546,0.187,0.211,0.308,65,32,26,7,20,0,8,19,17
1022500092,2025,2025-06-24,DAL vs. ATL,1611661321,1611661330,68.0,55.0,13.0,69.7,0.394,0.098,0.366,0.258,66,25,13,2,17,0,15,29,8,0.289,0.107,0.275,0.391,64,15,34,7,25,0,11,26,9
1022500093,2025,2025-06-24,SEA vs. IND,1611661328,1611661325,86.0,94.0,-8.0,81.0,0.532,0.189,0.293,0.403,62,29,28,8,25,0,12,9,17,0.563,0.161,0.5,0.225,71,36,24,8,16,0,9,29,15
1022500094,2025,2025-06-25,GSV vs. NYL,1611661331,1611661313,78.0,81.0,-3.0,67.6,0.472,0.115,0.535,0.167,72,28,35,12,12,0,23,15,10,0.444,0.091,0.531,0.25,72,26,36,12,18,0,17,20,8
1022500095,2025,2025-06-25,LVA vs. CON,1611661319,1611661323,85.0,59.0,26.0,76.7,0.507,0.163,0.457,0.229,70,30,28,11,16,0,16,29,15,0.338,0.136,0.275,0.169,71,23,13,2,12,0,11,19,12
