game_id,team,foul_kind,shot_type,x,y,dist,season
1022500144,NYL,and_one,at_rim,-18,6,2,2025_full
1022500144,IND,and_one,at_rim,-17,23,3,2025_full
1022500144,NYL,shooting,3pt,235,17,24,2025_full
1022500145,LVA,shooting,midrange,55,54,8,2025_full
1022500145,LVA,shooting,at_rim,-27,16,3,2025_full
1022500145,LVA,and_one,at_rim,-4,17,2,2025_full
1022500145,LVA,shooting,at_rim,-4,17,2,2025_full
1022500145,LVA,and_one,at_rim,-23,10,3,2025_full
1022500145,DAL,and_one,at_rim,5,36,4,2025_full
1022500145,LVA,shooting,at_rim,-28,24,4,2025_full
1022500145,LVA,and_one,midrange,-49,72,9,2025_full
1022500145,LVA,and_one,midrange,-29,44,5,2025_full
1022500146,LAS,shooting,at_rim,-24,25,3,2025_full
1022500146,WAS,shooting,midrange,89,93,13,2025_full
1022500146,WAS,shooting,midrange,-59,19,6,2025_full
1022500146,WAS,and_one,at_rim,-11,12,2,2025_full
1022500146,LAS,and_one,at_rim,17,11,2,2025_full
1022500146,WAS,shooting,midrange,-101,63,12,2025_full
1022500146,WAS,shooting,at_rim,23,6,2,2025_full
1022500146,LAS,and_one,midrange,69,39,8,2025_full
1022500147,IND,shooting,at_rim,-24,4,2,2025_full
1022500147,IND,shooting,3pt,-144,205,25,2025_full
1022500147,IND,and_one,at_rim,16,22,3,2025_full
1022500147,NYL,and_one,at_rim,28,-1,3,2025_full
1022500147,IND,shooting,3pt,227,14,0,2025_full
1022500147,NYL,and_one,midrange,-34,79,9,2025_full
1022500147,IND,and_one,at_rim,38,13,4,2025_full
1022500147,NYL,and_one,at_rim,-18,10,2,2025_full
1022500148,CHI,shooting,at_rim,11,-6,1,2025_full
1022500148,MIN,shooting,at_rim,-18,4,2,2025_full
1022500148,MIN,and_one,at_rim,6,-1,1,2025_full
1022500148,CHI,shooting,at_rim,6,11,1,2025_full
1022500149,ATL,shooting,3pt,182,208,28,2025_full
1022500149,LVA,and_one,at_rim,32,22,4,2025_full
1022500149,ATL,shooting,3pt,-139,215,26,2025_full
1022500149,ATL,and_one,at_rim,-28,18,3,2025_full
1022500149,LVA,shooting,midrange,-5,69,7,2025_full
1022500149,LVA,shooting,midrange,44,42,6,2025_full
1022500149,LVA,shooting,3pt,44,240,24,2025_full
1022500150,SEA,and_one,at_rim,26,11,3,2025_full
1022500150,DAL,and_one,midrange,-10,83,8,2025_full
1022500150,DAL,and_one,midrange,-54,22,6,2025_full
1022500150,DAL,and_one,midrange,-10,61,6,2025_full
1022500150,SEA,and_one,at_rim,-33,5,3,2025_full
1022500150,DAL,shooting,at_rim,-13,15,2,2025_full
1022500151,ATL,and_one,midrange,-116,68,13,2025_full
1022500151,PHX,and_one,at_rim,-6,6,1,2025_full
1022500152,LAS,shooting,at_rim,1,29,3,2025_full
1022500152,LAS,and_one,midrange,-28,43,5,2025_full
1022500152,LAS,and_one,at_rim,18,38,4,2025_full
1022500152,CON,and_one,at_rim,12,38,4,2025_full
1022500152,LAS,and_one,at_rim,16,23,3,2025_full
1022500152,CON,shooting,at_rim,0,-6,1,2025_full
1022500152,CON,shooting,at_rim,2,24,2,2025_full
1022500152,LAS,shooting,at_rim,17,37,4,2025_full
1022500152,LAS,shooting,3pt,-118,224,25,2025_full
1022500152,LAS,shooting,3pt,61,278,28,2025_full
1022500152,LAS,shooting,at_rim,-4,32,3,2025_full
1022500152,CON,shooting,midrange,57,140,15,2025_full
1022500153,IND,shooting,at_rim,3,31,3,2025_full
1022500153,IND,and_one,at_rim,30,24,4,2025_full
1022500153,LVA,and_one,midrange,-118,36,12,2025_full
1022500153,IND,and_one,midrange,-1,46,5,2025_full
1022500154,SEA,and_one,midrange,18,90,9,2025_full
1022500154,CHI,shooting,midrange,78,162,18,2025_full
1022500154,SEA,and_one,at_rim,-12,2,1,2025_full
1022500154,SEA,and_one,at_rim,-7,6,1,2025_full
1022500154,CHI,shooting,midrange,-2,52,5,2025_full
1022500154,CHI,and_one,at_rim,3,6,1,2025_full
1022500154,CHI,shooting,midrange,-106,39,11,2025_full
1022500155,NYL,shooting,at_rim,-39,19,4,2025_full
1022500155,PHX,and_one,midrange,-56,15,6,2025_full
1022500155,PHX,and_one,at_rim,35,9,4,2025_full
1022500155,NYL,shooting,at_rim,-6,40,4,2025_full
1022500155,NYL,shooting,3pt,183,154,24,2025_full
1022500155,PHX,shooting,midrange,65,32,7,2025_full
1022500155,NYL,and_one,midrange,48,34,6,2025_full
1022500155,NYL,and_one,midrange,54,48,7,2025_full
1022500155,PHX,and_one,midrange,34,30,5,2025_full
1022500156,MIN,shooting,midrange,-59,14,6,2025_full
1022500156,LVA,and_one,at_rim,18,13,2,2025_full
1022500156,MIN,shooting,3pt,160,214,27,2025_full
1022500156,LVA,shooting,3pt,155,180,24,2025_full
1022500156,LVA,shooting,at_rim,-35,24,4,2025_full
1022500156,MIN,shooting,3pt,-212,106,24,2025_full
1022500156,MIN,and_one,at_rim,40,13,4,2025_full
1022500157,DAL,and_one,at_rim,-1,-3,0,2025_full
1022500157,GSV,shooting,at_rim,-8,2,1,2025_full
1022500157,GSV,and_one,midrange,31,47,6,2025_full
1022500157,GSV,and_one,at_rim,-11,22,2,2025_full
1022500157,DAL,shooting,at_rim,-22,12,3,2025_full
1022500157,DAL,and_one,at_rim,7,12,1,2025_full
1022500157,GSV,and_one,at_rim,13,9,2,2025_full
1022500157,GSV,shooting,at_rim,1,20,2,2025_full
1022500157,GSV,and_one,at_rim,-4,15,2,2025_full
1022500157,DAL,and_one,at_rim,-12,2,1,2025_full
1022500158,IND,shooting,at_rim,-9,20,2,2025_full
1022500158,IND,shooting,3pt,68,230,24,2025_full
1022500159,LAS,and_one,at_rim,18,14,2,2025_full
1022500159,NYL,and_one,at_rim,-17,5,2,2025_full
1022500159,LAS,shooting,at_rim,23,8,2,2025_full
1022500159,LAS,shooting,3pt,-193,159,25,2025_full
1022500159,NYL,shooting,3pt,-211,119,24,2025_full
1022500159,LAS,shooting,at_rim,0,-6,1,2025_full
1022500159,NYL,shooting,midrange,26,50,6,2025_full
1022500159,NYL,shooting,at_rim,-7,12,1,2025_full
1022500159,NYL,and_one,at_rim,1,29,3,2025_full
1022500159,NYL,and_one,at_rim,15,17,2,2025_full
1022500160,WAS,and_one,at_rim,-32,12,3,2025_full
1022500160,SEA,and_one,midrange,49,33,6,2025_full
1022500160,WAS,and_one,at_rim,-37,6,4,2025_full
1022500160,WAS,and_one,at_rim,-20,14,2,2025_full
1022500160,SEA,and_one,at_rim,18,14,2,2025_full
1022500161,CON,and_one,midrange,13,60,6,2025_full
1022500161,CON,shooting,3pt,120,240,27,2025_full
1022500161,CON,shooting,midrange,5,193,19,2025_full
1022500161,CON,and_one,midrange,-89,25,9,2025_full
1022500161,GSV,and_one,at_rim,28,8,3,2025_full
1022500161,GSV,shooting,at_rim,-27,7,3,2025_full
1022500161,GSV,and_one,at_rim,39,16,4,2025_full
1022500162,DAL,and_one,midrange,24,40,5,2025_full
1022500162,LVA,shooting,3pt,-222,48,0,2025_full
1022500162,DAL,and_one,midrange,-35,35,5,2025_full
1022500162,LVA,and_one,at_rim,-17,0,2,2025_full
1022500162,LVA,and_one,at_rim,-24,15,3,2025_full
1022500162,DAL,shooting,midrange,93,33,10,2025_full
1022500162,LVA,shooting,at_rim,16,35,4,2025_full
1022500162,DAL,shooting,at_rim,26,-3,3,2025_full
1022500162,DAL,and_one,at_rim,21,12,2,2025_full
1022500162,DAL,shooting,at_rim,22,27,3,2025_full
1022500162,DAL,shooting,at_rim,32,5,3,2025_full
1022500162,LVA,shooting,3pt,-202,159,26,2025_full
1022500162,LVA,and_one,3pt,115,237,26,2025_full
1022500163,WAS,and_one,at_rim,-1,11,1,2025_full
1022500163,WAS,shooting,at_rim,9,-7,1,2025_full
1022500163,PHX,and_one,at_rim,-28,27,4,2025_full
1022500163,PHX,and_one,at_rim,12,7,1,2025_full
1022500163,WAS,and_one,at_rim,-4,-4,1,2025_full
1022500163,WAS,shooting,midrange,12,165,17,2025_full
1022500163,PHX,and_one,midrange,105,12,11,2025_full
1022500164,MIN,and_one,at_rim,-21,11,2,2025_full
1022500164,MIN,shooting,at_rim,26,19,3,2025_full
1022500164,ATL,and_one,midrange,41,63,8,2025_full
1022500164,MIN,and_one,at_rim,-10,22,2,2025_full
1022500165,CON,and_one,at_rim,12,29,3,2025_full
1022500165,SEA,shooting,at_rim,-28,9,3,2025_full
1022500165,CON,shooting,midrange,44,22,5,2025_full
1022500165,SEA,and_one,midrange,49,41,6,2025_full
1022500165,SEA,and_one,at_rim,-32,8,3,2025_full
1022500165,CON,and_one,at_rim,0,-6,1,2025_full
